Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Coordinate,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_time,Sunrise_hour,Sunrise_minute,Sunset_time,Sunset_hour,Sunset_minute,Year,Month,DayOfMonth,DayOfWeekName,DayOfWeek,DayOfYear,WeekOfYear,IsLeadYear,Quarter
2011-07-15,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,48,0,"-87.666014,41.720848",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,28,0,"-87.666014,41.720848",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,"-87.666014,41.720848",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,1,0,"-87.68776899999999,42.01743",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,"-87.689778,41.986921",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,35,0,"-87.763416,41.801497999999995",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,6,0,"-87.763416,41.801497999999995",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,4,0,"-87.701431,41.906638",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,"-87.701431,41.906638",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,"-87.64997,41.723195000000004",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,32,0,"-87.666901,41.868077",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,27,0,"-87.666901,41.868077",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,"-87.666901,41.868077",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,7,0,"-87.666901,41.868077",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX TERRITANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0,"-87.72460799999999,41.662014",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,5,0,"-87.629798,41.878114000000004",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,"-87.700117,41.932094",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,"-87.700117,41.932094",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,50,0,"-87.800515,41.916265",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,12,0,"-87.800515,41.916265",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,50,0,"-87.800515,41.916265",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,17,0,"-87.800515,41.916265",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,6,0,"-87.716277,41.846075",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,5,0,"-87.716277,41.846075",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0,"-87.707973,41.682587",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,"-87.707973,41.682587",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,"-87.730698,41.948167",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,"-87.730698,41.948167",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,3,0,"-87.69181,41.963976",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,2,0,"-87.69181,41.963976",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,6,0,"-87.696269,41.868142",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0,"-87.696269,41.868142",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0,"-87.696269,41.868142",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,5,0,"-87.785288,41.923738",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,"-87.66214000000001,42.010412",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,4,0,"-87.716788,41.899229999999996",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,2,0,"-87.716788,41.899229999999996",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,3,0,"-87.68826700000001,41.903002",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,2,0,"-87.68826700000001,41.903002",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,"-87.726737,41.911823999999996",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,5,0,"-87.679447,41.801179",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,9,0,"-87.679447,41.801179",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,3,0,"-87.679447,41.801179",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,6,0,"-87.71188000000001,41.800737",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,21,0,"-87.752411,41.778296999999995",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,3,0,"-87.752411,41.778296999999995",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,7,0,"-87.703047,41.77166",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX TERRITANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,"-87.703047,41.77166",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,14,0,"-87.60088,41.773215",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,18,0,"-87.60088,41.773215",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0,"-87.60088,41.773215",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,2,0,"-87.66634300000001,41.822536",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,"-87.562889,41.766202",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,"-87.562889,41.766202",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,"-87.562889,41.766202",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,"-87.612922,41.754676",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,6,0,"-87.612922,41.754676",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,0,"-87.642984,41.803422999999995",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,6,0,"-87.642984,41.803422999999995",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,1,0,"-87.642984,41.803422999999995",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,6,0,"-87.590773,41.754292",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,48,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,50,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,50,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,50,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,36,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,50,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,50,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
2011-07-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,47,0,"-87.736812,41.798697",2,86,71,79,5,60,67,0,14,0,0.0,0.0,29.33,29.96,6.2,10,6.8,429,4,29,1926,19,26,2011,7,15,Friday,4,196,28,False,3
